"year","zone","domain","measure","value"
"2016","S01008639","Access To Services","Vigintile",19
"2016","S01008639","Crime","Vigintile",12
"2016","S01008639","Income","Vigintile",15
"2016","S01008639","SIMD","Vigintile",17
"2016","S01008639","Housing","Quintile",1
"2016","S01008639","Health","Quintile",4
"2016","S01008639","Income","Quintile",4
"2016","S01008639","Education Skills And Training","Quintile",5
"2016","S01008639","Employment","Quintile",4
"2016","S01008639","Crime","Quintile",3
"2016","S01008639","SIMD","Quintile",5
"2016","S01008639","Access To Services","Quintile",5
"2016","S01008640","Access To Services","Rank",6933
"2016","S01008640","SIMD","Rank",6939
"2016","S01008640","Crime","Rank",4434
"2016","S01008640","Employment","Rank",6682
"2016","S01008640","Income","Rank",6699
"2016","S01008640","Health","Rank",6875
"2016","S01008640","Education Skills And Training","Rank",6472
"2016","S01008640","Housing","Rank","1259.5"
"2016","S01008640","SIMD","Decile",10
"2016","S01008640","Crime","Decile",7
"2016","S01008640","Health","Decile",10
"2016","S01008640","Access To Services","Decile",10
"2016","S01008640","Housing","Decile",2
"2016","S01008640","Education Skills And Training","Decile",10
"2016","S01008640","Income","Decile",10
"2016","S01008640","Employment","Decile",10
"2016","S01008640","Education Skills And Training","Vigintile",19
"2016","S01008640","Employment","Vigintile",20
"2016","S01008640","Health","Vigintile",20
"2016","S01008640","Housing","Vigintile",4
"2016","S01008640","Access To Services","Vigintile",20
"2016","S01008640","Crime","Vigintile",13
"2016","S01008640","Income","Vigintile",20
"2016","S01008640","SIMD","Vigintile",20
"2016","S01008640","Housing","Quintile",1
"2016","S01008640","Health","Quintile",5
"2016","S01008640","Income","Quintile",5
"2016","S01008640","Education Skills And Training","Quintile",5
"2016","S01008640","Employment","Quintile",5
"2016","S01008640","Crime","Quintile",4
"2016","S01008640","SIMD","Quintile",5
"2016","S01008640","Access To Services","Quintile",5
"2016","S01008641","Access To Services","Rank",6975
"2016","S01008641","SIMD","Rank",6967
"2016","S01008641","Crime","Rank",5264
"2016","S01008641","Employment","Rank",6842
"2016","S01008641","Income","Rank",6805
"2016","S01008641","Health","Rank",6950
"2016","S01008641","Education Skills And Training","Rank",6976
"2016","S01008641","Housing","Rank",533
"2016","S01008641","SIMD","Decile",10
"2016","S01008641","Crime","Decile",8
"2016","S01008641","Health","Decile",10
"2016","S01008641","Access To Services","Decile",10
"2016","S01008641","Housing","Decile",1
"2016","S01008641","Education Skills And Training","Decile",10
"2016","S01008641","Income","Decile",10
"2016","S01008641","Employment","Decile",10
"2016","S01008641","Education Skills And Training","Vigintile",20
"2016","S01008641","Employment","Vigintile",20
"2016","S01008641","Health","Vigintile",20
"2016","S01008641","Housing","Vigintile",2
"2016","S01008641","Access To Services","Vigintile",20
"2016","S01008641","Crime","Vigintile",16
"2016","S01008641","Income","Vigintile",20
"2016","S01008641","SIMD","Vigintile",20
"2016","S01008641","Housing","Quintile",1
"2016","S01008641","Health","Quintile",5
"2016","S01008641","Income","Quintile",5
"2016","S01008641","Education Skills And Training","Quintile",5
"2016","S01008641","Employment","Quintile",5
"2016","S01008641","Crime","Quintile",4
"2016","S01008641","SIMD","Quintile",5
"2016","S01008641","Access To Services","Quintile",5
"2016","S01008642","Access To Services","Rank",6868
"2016","S01008642","SIMD","Rank",6928
"2016","S01008642","Crime","Rank",5149
"2016","S01008642","Employment","Rank",6703
"2016","S01008642","Income","Rank",6355
"2016","S01008642","Health","Rank",6895
"2016","S01008642","Education Skills And Training","Rank",6707
"2016","S01008642","Housing","Rank",1166
"2016","S01008642","SIMD","Decile",10
"2016","S01008642","Crime","Decile",8
"2016","S01008642","Health","Decile",10
"2016","S01008642","Access To Services","Decile",10
"2016","S01008642","Housing","Decile",2
"2016","S01008642","Education Skills And Training","Decile",10
"2016","S01008642","Income","Decile",10
"2016","S01008642","Employment","Decile",10
"2016","S01008642","Education Skills And Training","Vigintile",20
"2016","S01008642","Employment","Vigintile",20
"2016","S01008642","Health","Vigintile",20
"2016","S01008642","Housing","Vigintile",4
"2016","S01008642","Access To Services","Vigintile",20
"2016","S01008642","Crime","Vigintile",15
"2016","S01008642","Income","Vigintile",19
"2016","S01008642","SIMD","Vigintile",20
"2016","S01008642","Housing","Quintile",1
"2016","S01008642","Health","Quintile",5
"2016","S01008642","Income","Quintile",5
"2016","S01008642","Education Skills And Training","Quintile",5
"2016","S01008642","Employment","Quintile",5
"2016","S01008642","Crime","Quintile",4
"2016","S01008642","SIMD","Quintile",5
"2016","S01008642","Access To Services","Quintile",5
"2016","S01008643","Access To Services","Rank",6492
"2016","S01008643","SIMD","Rank",6754
"2016","S01008643","Crime","Rank",5872
"2016","S01008643","Employment","Rank",5914
"2016","S01008643","Income","Rank",5705
"2016","S01008643","Health","Rank",6858
"2016","S01008643","Education Skills And Training","Rank",6758
"2016","S01008643","Housing","Rank",1550
"2016","S01008643","SIMD","Decile",10
"2016","S01008643","Crime","Decile",9
"2016","S01008643","Health","Decile",10
"2016","S01008643","Access To Services","Decile",10
"2016","S01008643","Housing","Decile",3
"2016","S01008643","Education Skills And Training","Decile",10
"2016","S01008643","Income","Decile",9
"2016","S01008643","Employment","Decile",9
"2016","S01008643","Education Skills And Training","Vigintile",20
"2016","S01008643","Employment","Vigintile",17
"2016","S01008643","Health","Vigintile",20
"2016","S01008643","Housing","Vigintile",5
"2016","S01008643","Access To Services","Vigintile",19
"2016","S01008643","Crime","Vigintile",17
"2016","S01008643","Income","Vigintile",17
"2016","S01008643","SIMD","Vigintile",20
"2016","S01008643","Housing","Quintile",2
"2016","S01008643","Health","Quintile",5
"2016","S01008643","Income","Quintile",5
"2016","S01008643","Education Skills And Training","Quintile",5
"2016","S01008643","Employment","Quintile",5
"2016","S01008643","Crime","Quintile",5
"2016","S01008643","SIMD","Quintile",5
"2016","S01008643","Access To Services","Quintile",5
"2016","S01008644","Access To Services","Rank",5946
"2016","S01008644","SIMD","Rank",5394
"2016","S01008644","Crime","Rank",4351
"2016","S01008644","Employment","Rank",4814
"2016","S01008644","Income","Rank",4013
"2016","S01008644","Health","Rank",5506
"2016","S01008644","Education Skills And Training","Rank",6636
"2016","S01008644","Housing","Rank",697
"2016","S01008644","SIMD","Decile",8
"2016","S01008644","Crime","Decile",7
"2016","S01008644","Health","Decile",8
"2016","S01008644","Access To Services","Decile",9
"2016","S01008644","Housing","Decile",1
"2016","S01008644","Education Skills And Training","Decile",10
"2016","S01008644","Income","Decile",6
"2016","S01008644","Employment","Decile",7
"2016","S01008644","Education Skills And Training","Vigintile",20
"2016","S01008644","Employment","Vigintile",14
"2016","S01008644","Health","Vigintile",16
"2016","S01008644","Housing","Vigintile",2
"2016","S01008644","Access To Services","Vigintile",18
"2016","S01008644","Crime","Vigintile",13
"2016","S01008644","Income","Vigintile",12
"2016","S01008644","SIMD","Vigintile",16
"2016","S01008644","Housing","Quintile",1
"2016","S01008644","Health","Quintile",4
"2016","S01008644","Income","Quintile",3
"2016","S01008644","Education Skills And Training","Quintile",5
"2016","S01008644","Employment","Quintile",4
"2016","S01008644","Crime","Quintile",4
"2016","S01008644","SIMD","Quintile",4
"2016","S01008644","Access To Services","Quintile",5
"2016","S01008680","Access To Services","Rank",6860
"2016","S01008680","SIMD","Rank",3490
"2016","S01008680","Crime","Rank",166
"2016","S01008680","Employment","Rank",3863
"2016","S01008680","Income","Rank",3985
"2016","S01008680","Health","Rank",4179
"2016","S01008680","Education Skills And Training","Rank",3599
"2016","S01008680","Housing","Rank",55
"2016","S01008680","SIMD","Decile",6
"2016","S01008680","Crime","Decile",1
"2016","S01008680","Health","Decile",6
"2016","S01008680","Access To Services","Decile",10
"2016","S01008680","Housing","Decile",1
"2016","S01008680","Education Skills And Training","Decile",6
"2016","S01008680","Income","Decile",6
"2016","S01008680","Employment","Decile",6
"2016","S01008680","Education Skills And Training","Vigintile",11
"2016","S01008680","Employment","Vigintile",12
"2016","S01008680","Health","Vigintile",12
"2016","S01008680","Housing","Vigintile",1
"2016","S01008680","Access To Services","Vigintile",20
"2016","S01008680","Crime","Vigintile",1
"2016","S01008680","Income","Vigintile",12
"2016","S01008680","SIMD","Vigintile",11
"2016","S01008680","Housing","Quintile",1
"2016","S01008680","Health","Quintile",3
"2016","S01008680","Income","Quintile",3
"2016","S01008680","Education Skills And Training","Quintile",3
"2016","S01008680","Employment","Quintile",3
"2016","S01008680","Crime","Quintile",1
"2016","S01008680","SIMD","Quintile",3
"2016","S01008680","Access To Services","Quintile",5
"2016","S01008681","Access To Services","Rank",6889
"2016","S01008681","SIMD","Rank",2505
"2016","S01008681","Crime","Rank",325
"2016","S01008681","Employment","Rank",3633
"2016","S01008681","Income","Rank",3232
"2016","S01008681","Health","Rank",3645
"2016","S01008681","Education Skills And Training","Rank",775
"2016","S01008681","Housing","Rank",148
"2016","S01008681","SIMD","Decile",4
"2016","S01008681","Crime","Decile",1
"2016","S01008681","Health","Decile",6
"2016","S01008681","Access To Services","Decile",10
"2016","S01008681","Housing","Decile",1
"2016","S01008681","Education Skills And Training","Decile",2
"2016","S01008681","Income","Decile",5
"2016","S01008681","Employment","Decile",6
"2016","S01008681","Education Skills And Training","Vigintile",3
"2016","S01008681","Employment","Vigintile",11
"2016","S01008681","Health","Vigintile",11
"2016","S01008681","Housing","Vigintile",1
"2016","S01008681","Access To Services","Vigintile",20
"2016","S01008681","Crime","Vigintile",1
"2016","S01008681","Income","Vigintile",10
"2016","S01008681","SIMD","Vigintile",8
"2016","S01008681","Housing","Quintile",1
"2016","S01008681","Health","Quintile",3
"2016","S01008681","Income","Quintile",3
"2016","S01008681","Education Skills And Training","Quintile",1
"2016","S01008681","Employment","Quintile",3
"2016","S01008681","Crime","Quintile",1
"2016","S01008681","SIMD","Quintile",2
"2016","S01008681","Access To Services","Quintile",5
"2016","S01008682","Access To Services","Rank",6052
"2016","S01008682","SIMD","Rank",3350
"2016","S01008682","Crime","Rank",1260
"2016","S01008682","Employment","Rank",3467
"2016","S01008682","Income","Rank",3887
"2016","S01008682","Health","Rank",4136
"2016","S01008682","Education Skills And Training","Rank",2116
"2016","S01008682","Housing","Rank",124
"2016","S01008682","SIMD","Decile",5
"2016","S01008682","Crime","Decile",2
"2016","S01008682","Health","Decile",6
"2016","S01008682","Access To Services","Decile",9
"2016","S01008682","Housing","Decile",1
"2016","S01008682","Education Skills And Training","Decile",4
"2016","S01008682","Income","Decile",6
"2016","S01008682","Employment","Decile",5
"2016","S01008682","Education Skills And Training","Vigintile",7
"2016","S01008682","Employment","Vigintile",10
"2016","S01008682","Health","Vigintile",12
"2016","S01008682","Housing","Vigintile",1
"2016","S01008682","Access To Services","Vigintile",18
"2016","S01008682","Crime","Vigintile",4
"2016","S01008682","Income","Vigintile",12
"2016","S01008682","SIMD","Vigintile",10
"2016","S01008682","Housing","Quintile",1
"2016","S01008682","Health","Quintile",3
"2016","S01008682","Income","Quintile",3
"2016","S01008682","Education Skills And Training","Quintile",2
"2016","S01008682","Employment","Quintile",3
"2016","S01008682","Crime","Quintile",1
"2016","S01008682","SIMD","Quintile",3
"2016","S01008682","Access To Services","Quintile",5
"2016","S01008683","Access To Services","Rank",5147
"2016","S01008683","SIMD","Rank",2057
"2016","S01008683","Crime","Rank",1383
"2016","S01008683","Employment","Rank",2267
"2016","S01008683","Income","Rank",2233
"2016","S01008683","Health","Rank",2023
"2016","S01008683","Education Skills And Training","Rank",1785
"2016","S01008683","Housing","Rank",178
"2016","S01008683","SIMD","Decile",3
"2016","S01008683","Crime","Decile",2
"2016","S01008683","Health","Decile",3
"2016","S01008683","Access To Services","Decile",8
"2016","S01008683","Housing","Decile",1
"2016","S01008683","Education Skills And Training","Decile",3
"2016","S01008683","Income","Decile",4
"2016","S01008683","Employment","Decile",4
"2016","S01008683","Education Skills And Training","Vigintile",6
"2016","S01008683","Employment","Vigintile",7
"2016","S01008683","Health","Vigintile",6
"2016","S01008683","Housing","Vigintile",1
"2016","S01008683","Access To Services","Vigintile",15
"2016","S01008683","Crime","Vigintile",4
"2016","S01008683","Income","Vigintile",7
"2016","S01008683","SIMD","Vigintile",6
"2016","S01008683","Housing","Quintile",1
"2016","S01008683","Health","Quintile",2
"2016","S01008683","Income","Quintile",2
"2016","S01008683","Education Skills And Training","Quintile",2
"2016","S01008683","Employment","Quintile",2
"2016","S01008683","Crime","Quintile",1
"2016","S01008683","SIMD","Quintile",2
"2016","S01008683","Access To Services","Quintile",4
"2016","S01008684","Access To Services","Rank",3530
"2016","S01008684","SIMD","Rank",1256
"2016","S01008684","Crime","Rank",512
"2016","S01008684","Employment","Rank",1207
"2016","S01008684","Income","Rank",1481
"2016","S01008684","Health","Rank",1952
"2016","S01008684","Education Skills And Training","Rank",1047
"2016","S01008684","Housing","Rank",328
"2016","S01008684","SIMD","Decile",2
"2016","S01008684","Crime","Decile",1
"2016","S01008684","Health","Decile",3
"2016","S01008684","Access To Services","Decile",6
"2016","S01008684","Housing","Decile",1
"2016","S01008684","Education Skills And Training","Decile",2
"2016","S01008684","Income","Decile",3
"2016","S01008684","Employment","Decile",2
"2016","S01008684","Education Skills And Training","Vigintile",4
"2016","S01008684","Employment","Vigintile",4
"2016","S01008684","Health","Vigintile",6
"2016","S01008684","Housing","Vigintile",1
